,WHO Region,ISO3,WHO Country Name,City or Locality,Measurement Year,NO2 (μg/m3),NO2 temporal coverage (%),Population,Average NO2
287,European Region,AUT,Austria,Hochberg,2015,8.1,91.62100457,8642699.0,20.736237623762378
288,European Region,AUT,Austria,Hochgössnitz,2015,4.53,92.44292237,8642699.0,20.736237623762378
289,European Region,AUT,Austria,Höchst,2015,40.33,95.52511416,8642699.0,20.736237623762378
290,European Region,AUT,Austria,Hollabrunn,2015,9.29,92.9109589,8642699.0,20.736237623762378
291,European Region,AUT,Austria,Innsbruck,2015,33.46,95.57077626,8642699.0,20.736237623762378
292,European Region,AUT,Austria,Judenburg,2015,14.81,92.1803653,8642699.0,20.736237623762378
293,European Region,AUT,Austria,Judendorf-Strassengel,2015,21.48,95.542237445,8642699.0,20.736237623762378
294,European Region,AUT,Austria,Kapfenberg,2015,19.61,95.57077626,8642699.0,20.736237623762378
295,European Region,AUT,Austria,Kematen An Der Ybbs,2015,13.52,93.00228311,8642699.0,20.736237623762378
296,European Region,AUT,Austria,Klagenfurt Am Worthersee,2015,31.4,95.4604261833333,8642699.0,20.736237623762378
297,European Region,AUT,Austria,Klöchberg,2015,8.88,94.56621005,8642699.0,20.736237623762378
298,European Region,AUT,Austria,Klosterneuburg,2015,16.93,93.5787671225,8642699.0,20.736237623762378
299,European Region,AUT,Austria,Knittelfeld,2015,17.68,95.66210046,8642699.0,20.736237623762378
300,European Region,AUT,Austria,Koflach,2015,19.66,94.64611872,8642699.0,20.736237623762378
301,European Region,AUT,Austria,Kramsach,2015,20.74,95.59360731,8642699.0,20.736237623762378
302,European Region,AUT,Austria,Krems An Der Donau,2015,19.67,95.2739726,8642699.0,20.736237623762378
303,European Region,AUT,Austria,Kreuth,2015,2.71,93.15068493,8642699.0,20.736237623762378
304,European Region,AUT,Austria,Kreuzberg,2015,6.58,95.59360731,8642699.0,20.736237623762378
305,European Region,AUT,Austria,Kriegen,2015,11.04,94.44063927,8642699.0,20.736237623762378
306,European Region,AUT,Austria,Kufstein,2015,25.75,95.66210046,8642699.0,20.736237623762378
307,European Region,AUT,Austria,Leibnitz,2015,17.63,95.29680365,8642699.0,20.736237623762378
308,European Region,AUT,Austria,Lenzing,2015,14.49,91.98630137,8642699.0,20.736237623762378
309,European Region,AUT,Austria,Leoben,2015,20.14,95.44520548,8642699.0,20.736237623762378
310,European Region,AUT,Austria,Lienz,2015,26.98,94.7716895,8642699.0,20.736237623762378
311,European Region,AUT,Austria,Linz,2015,34.0,92.054794522,8642699.0,20.736237623762378
312,European Region,AUT,Austria,Lustenau,2015,34.55,95.2283105,8642699.0,20.736237623762378
313,European Region,AUT,Austria,Modling,2015,20.91,95.37671233,8642699.0,20.736237623762378
314,European Region,AUT,Austria,Murzzuschlag,2015,19.62,95.456621,8642699.0,20.736237623762378
315,European Region,AUT,Austria,Natters,2015,47.07,95.456621,8642699.0,20.736237623762378
316,European Region,AUT,Austria,Oberschutzen,2015,10.66,95.06849315,8642699.0,20.736237623762378
317,European Region,AUT,Austria,Obervellach-West,2015,11.76,95.46803653,8642699.0,20.736237623762378
318,European Region,AUT,Austria,Pamet,2015,8.48,91.62100457,8642699.0,20.736237623762378
319,European Region,AUT,Austria,Peggau,2015,19.15,95.37671233,8642699.0,20.736237623762378
320,European Region,AUT,Austria,Purkersdorf,2015,18.87,95.61643836,8642699.0,20.736237623762378
321,European Region,AUT,Austria,Radfeld,2015,47.21,95.59360731,8642699.0,20.736237623762378
322,European Region,AUT,Austria,Reichraming,2015,4.3,93.86986301,8642699.0,20.736237623762378
323,European Region,AUT,Austria,Salzburg,2015,35.66,95.4414003033333,8642699.0,20.736237623762378
324,European Region,AUT,Austria,Sankt Johann Im Pongau,2015,23.12,95.67351598,8642699.0,20.736237623762378
325,European Region,AUT,Austria,Sankt Pöelten,2015,28.09,95.34246575,8642699.0,20.736237623762378
326,European Region,AUT,Austria,Sankt Valentin,2015,24.25,95.17123288,8642699.0,20.736237623762378
327,European Region,AUT,Austria,Sankt Veit An Der Glan District,2015,13.92,95.37671233,8642699.0,20.736237623762378
328,European Region,AUT,Austria,Schondorf,2015,16.75,93.21917808,8642699.0,20.736237623762378
329,European Region,AUT,Austria,Schwechat,2015,22.32,92.003424655,8642699.0,20.736237623762378
330,European Region,AUT,Austria,Schweighof,2015,3.39,94.73744292,8642699.0,20.736237623762378
331,European Region,AUT,Austria,Spittal An Der Drau,2015,23.12,95.68493151,8642699.0,20.736237623762378
332,European Region,AUT,Austria,Steyr,2015,17.08,93.03652968,8642699.0,20.736237623762378
333,European Region,AUT,Austria,Steyregg,2015,20.14,92.6369863,8642699.0,20.736237623762378
334,European Region,AUT,Austria,Stixneusiedl,2015,12.54,95.60502283,8642699.0,20.736237623762378
335,European Region,AUT,Austria,Stockerau,2015,25.21,95.57077626,8642699.0,20.736237623762378
336,European Region,AUT,Austria,Streithofen,2015,7.9,90.57077626,8642699.0,20.736237623762378
337,European Region,AUT,Austria,Sulzberg,2015,5.26,95.50228311,8642699.0,20.736237623762378
338,European Region,AUT,Austria,Tamsweg,2015,26.96,92.43150685,8642699.0,20.736237623762378
339,European Region,AUT,Austria,Thaures,2015,6.11,95.52511416,8642699.0,20.736237623762378
340,European Region,AUT,Austria,Traismauer,2015,15.16,95.39954338,8642699.0,20.736237623762378
341,European Region,AUT,Austria,Traun,2015,23.84,92.16894977,8642699.0,20.736237623762378
342,European Region,AUT,Austria,Tulln An Der Donau,2015,19.22,94.25799087,8642699.0,20.736237623762378
343,European Region,AUT,Austria,Unterbergern,2015,10.1,94.37214612,8642699.0,20.736237623762378
344,European Region,AUT,Austria,Villach,2015,29.02,95.66210046,8642699.0,20.736237623762378
345,European Region,AUT,Austria,Voitsberg,2015,16.49,95.50228311,8642699.0,20.736237623762378
346,European Region,AUT,Austria,Vomp,2015,48.76,95.559360735,8642699.0,20.736237623762378
347,European Region,AUT,Austria,Vösendorf,2015,23.78,94.92009132,8642699.0,20.736237623762378
348,European Region,AUT,Austria,Wels,2015,27.29,93.03652968,8642699.0,20.736237623762378
349,European Region,AUT,Austria,Wien,2015,26.3,94.4366102605882,8642699.0,20.736237623762378
350,European Region,AUT,Austria,Wiener Neudorf,2015,26.53,95.20547945,8642699.0,20.736237623762378
351,European Region,AUT,Austria,Wiener Neustadt,2015,18.32,95.55936073,8642699.0,20.736237623762378
352,European Region,AUT,Austria,Wildon,2015,12.66,95.1826484,8642699.0,20.736237623762378
353,European Region,AUT,Austria,Wolfsberg,2015,29.83,95.59360731,8642699.0,20.736237623762378
354,European Region,AUT,Austria,Wolkersdorf Im Weinviertel,2015,13.26,95.55936073,8642699.0,20.736237623762378
355,European Region,AUT,Austria,Worgl,2015,28.58,95.47945205,8642699.0,20.736237623762378
356,European Region,AUT,Austria,Zell Am See,2015,18.26,91.34703196,8642699.0,20.736237623762378
357,European Region,AUT,Austria,Am Rechen,2016,16.8,95.36657559,8736668.0,19.18935185185185
358,European Region,AUT,Austria,Amstetten,2016,20.72,95.4007286,8736668.0,19.18935185185185
359,European Region,AUT,Austria,Bad Vöslau,2016,12.17,93.56785064,8736668.0,19.18935185185185
360,European Region,AUT,Austria,Biedermannsdorf,2016,27.91,95.58287796,8736668.0,19.18935185185185
361,European Region,AUT,Austria,Bludenz,2016,22.22,95.42349727,8736668.0,19.18935185185185
362,European Region,AUT,Austria,Bratislava,2016,14.39,95.45765027,8736668.0,19.18935185185185
363,European Region,AUT,Austria,Braunau Am Inn,2016,20.4,91.4503643,8736668.0,19.18935185185185
364,European Region,AUT,Austria,Bruck An Der Mur,2016,17.25,95.56010929,8736668.0,19.18935185185185
365,European Region,AUT,Austria,Burgfried,2016,40.16,95.51457195,8736668.0,19.18935185185185
366,European Region,AUT,Austria,Dalaas,2016,26.62,95.51457195,8736668.0,19.18935185185185
367,European Region,AUT,Austria,Deutschlandsberg,2016,13.25,95.49180328,8736668.0,19.18935185185185
368,European Region,AUT,Austria,Donawitz,2016,16.59,95.63979964,8736668.0,19.18935185185185
369,European Region,AUT,Austria,Dornbirn,2016,30.69,95.10473588,8736668.0,19.18935185185185
370,European Region,AUT,Austria,Durnrohr,2016,13.97,95.6284153,8736668.0,19.18935185185185
371,European Region,AUT,Austria,Eisenstadt,2016,18.68,95.56010929,8736668.0,19.18935185185185
372,European Region,AUT,Austria,Enns,2016,42.55,94.92258652,8736668.0,19.18935185185185
373,European Region,AUT,Austria,Feldkirch,2016,41.91,94.3647541,8736668.0,19.18935185185185
374,European Region,AUT,Austria,Freistadt,2016,6.37,93.62477231,8736668.0,19.18935185185185
375,European Region,AUT,Austria,Furstenfeld,2016,16.57,95.61703097,8736668.0,19.18935185185185
376,European Region,AUT,Austria,Gänserndorf,2016,12.07,95.5942623,8736668.0,19.18935185185185
377,European Region,AUT,Austria,Gemeinde Imst,2016,35.16,95.5942623,8736668.0,19.18935185185185
378,European Region,AUT,Austria,Gmunden,2016,14.57,93.96630237,8736668.0,19.18935185185185
379,European Region,AUT,Austria,Goss,2016,24.03,95.6284153,8736668.0,19.18935185185185
380,European Region,AUT,Austria,Graz,2016,29.59,95.5050850016666,8736668.0,19.18935185185185
381,European Region,AUT,Austria,Graz-Umgebung,2016,16.82,94.83151184,8736668.0,19.18935185185185
382,European Region,AUT,Austria,Grossenzersdorf,2016,12.24,95.4348816,8736668.0,19.18935185185185
383,European Region,AUT,Austria,Hainburg An Der Donau,2016,13.77,95.54872495,8736668.0,19.18935185185185
384,European Region,AUT,Austria,Hall In Tirol,2016,35.79,94.84289617,8736668.0,19.18935185185185
385,European Region,AUT,Austria,Hallein,2016,33.07,95.6284153,8736668.0,19.18935185185185
386,European Region,AUT,Austria,Hartberg,2016,16.88,97.33606557,8736668.0,19.18935185185185
387,European Region,AUT,Austria,Haselbach,2016,20.4,91.4503643,8736668.0,19.18935185185185
388,European Region,AUT,Austria,Heiterwang,2016,16.07,95.51457195,8736668.0,19.18935185185185
389,European Region,AUT,Austria,Hermagor,2016,2.52,94.43306011,8736668.0,19.18935185185185
390,European Region,AUT,Austria,Herzogberg,2016,10.84,95.51457195,8736668.0,19.18935185185185
391,European Region,AUT,Austria,Hochberg,2016,7.88,95.0136612,8736668.0,19.18935185185185
392,European Region,AUT,Austria,Hochgössnitz,2016,4.79,95.45765027,8736668.0,19.18935185185185
393,European Region,AUT,Austria,Höchst,2016,38.1,95.51457195,8736668.0,19.18935185185185
394,European Region,AUT,Austria,Hollabrunn,2016,9.12,93.86384335,8736668.0,19.18935185185185
395,European Region,AUT,Austria,Illmitz,2016,8.18,92.78233151,8736668.0,19.18935185185185
396,European Region,AUT,Austria,Innsbruck,2016,30.48,95.52975106,8736668.0,19.18935185185185
397,European Region,AUT,Austria,Judenburg,2016,13.31,95.29826958,8736668.0,19.18935185185185
398,European Region,AUT,Austria,Judendorf-Strassengel,2016,21.56,95.29826958,8736668.0,19.18935185185185
399,European Region,AUT,Austria,Kapfenberg,2016,16.11,95.60564663,8736668.0,19.18935185185185
400,European Region,AUT,Austria,Kematen An Der Ybbs,2016,12.39,95.32103825,8736668.0,19.18935185185185
401,European Region,AUT,Austria,Klagenfurt Am Worthersee,2016,31.07,95.3779599266666,8736668.0,19.18935185185185
402,European Region,AUT,Austria,Klöchberg,2016,8.24,94.21675774,8736668.0,19.18935185185185
403,European Region,AUT,Austria,Klosterneuburg,2016,13.88,95.429189435,8736668.0,19.18935185185185
404,European Region,AUT,Austria,Knittelfeld,2016,16.06,95.38934426,8736668.0,19.18935185185185
405,European Region,AUT,Austria,Koflach,2016,18.63,95.27550091,8736668.0,19.18935185185185
406,European Region,AUT,Austria,Kramsach,2016,19.0,95.46903461,8736668.0,19.18935185185185
407,European Region,AUT,Austria,Krems An Der Donau,2016,19.08,93.47677596,8736668.0,19.18935185185185
408,European Region,AUT,Austria,Kreuth,2016,2.52,94.43306011,8736668.0,19.18935185185185
409,European Region,AUT,Austria,Kriegen,2016,10.23,94.70628415,8736668.0,19.18935185185185
410,European Region,AUT,Austria,Kufstein,2016,23.45,95.5942623,8736668.0,19.18935185185185
411,European Region,AUT,Austria,Leibnitz,2016,15.76,94.632285975,8736668.0,19.18935185185185
412,European Region,AUT,Austria,Lenzing,2016,13.29,92.70264117,8736668.0,19.18935185185185
413,European Region,AUT,Austria,Leoben,2016,17.35,95.11612022,8736668.0,19.18935185185185
414,European Region,AUT,Austria,Lienz,2016,24.99,95.571493625,8736668.0,19.18935185185185
415,European Region,AUT,Austria,Liezen,2016,15.3,95.32103825,8736668.0,19.18935185185185
416,European Region,AUT,Austria,Linz,2016,30.93,92.632058286,8736668.0,19.18935185185185
417,European Region,AUT,Austria,Lustenau,2016,32.08,95.06489071,8736668.0,19.18935185185185
418,European Region,AUT,Austria,Modling,2016,21.12,91.2568306,8736668.0,19.18935185185185
419,European Region,AUT,Austria,Murzzuschlag,2016,15.59,95.34380692,8736668.0,19.18935185185185
420,European Region,AUT,Austria,Natters,2016,43.75,95.37795993,8736668.0,19.18935185185185
421,European Region,AUT,Austria,Oberschutzen,2016,9.42,94.87704918,8736668.0,19.18935185185185
422,European Region,AUT,Austria,Obervellach-West,2016,10.5,95.5942623,8736668.0,19.18935185185185
423,European Region,AUT,Austria,Pamet,2016,9.88,94.34198543,8736668.0,19.18935185185185
424,European Region,AUT,Austria,Peggau,2016,18.09,95.02504554,8736668.0,19.18935185185185
425,European Region,AUT,Austria,Purkersdorf,2016,17.8,95.5942623,8736668.0,19.18935185185185
426,European Region,AUT,Austria,Radfeld,2016,42.65,95.51457195,8736668.0,19.18935185185185
427,European Region,AUT,Austria,Rauris,2016,0.77,95.56010929,8736668.0,19.18935185185185
428,European Region,AUT,Austria,Reichraming,2016,3.53,93.37431694,8736668.0,19.18935185185185
429,European Region,AUT,Austria,Salzburg,2016,32.12,94.38752277,8736668.0,19.18935185185185
430,European Region,AUT,Austria,Sankt Johann Im Pongau,2016,21.61,95.67395264,8736668.0,19.18935185185185
431,European Region,AUT,Austria,Sankt Pöelten,2016,26.31,94.797358835,8736668.0,19.18935185185185
432,European Region,AUT,Austria,Sankt Valentin,2016,22.57,95.12750455,8736668.0,19.18935185185185
433,European Region,AUT,Austria,Sankt Veit An Der Glan District,2016,11.42,95.4007286,8736668.0,19.18935185185185
434,European Region,AUT,Austria,Schondorf,2016,15.12,93.48816029,8736668.0,19.18935185185185
435,European Region,AUT,Austria,Schwechat,2016,21.46,95.58857013,8736668.0,19.18935185185185
436,European Region,AUT,Austria,Schweighof,2016,3.23,95.56010929,8736668.0,19.18935185185185
437,European Region,AUT,Austria,Spittal An Der Drau,2016,20.16,95.63979964,8736668.0,19.18935185185185
438,European Region,AUT,Austria,Steyr,2016,14.58,92.93032787,8736668.0,19.18935185185185
439,European Region,AUT,Austria,Steyregg,2016,19.8,93.60200364,8736668.0,19.18935185185185
440,European Region,AUT,Austria,Stixneusiedl,2016,11.45,95.52595628,8736668.0,19.18935185185185
441,European Region,AUT,Austria,Stockerau,2016,24.77,92.72540984,8736668.0,19.18935185185185
442,European Region,AUT,Austria,Streithofen,2016,12.4,91.71220401,8736668.0,19.18935185185185
443,European Region,AUT,Austria,Sulzberg,2016,5.42,95.53734062,8736668.0,19.18935185185185
444,European Region,AUT,Austria,Tamsweg,2016,23.68,95.338114755,8736668.0,19.18935185185185
445,European Region,AUT,Austria,Thaures,2016,5.95,95.5942623,8736668.0,19.18935185185185
446,European Region,AUT,Austria,Traismauer,2016,13.38,95.34380692,8736668.0,19.18935185185185
447,European Region,AUT,Austria,Traun,2016,20.97,91.79189435,8736668.0,19.18935185185185
448,European Region,AUT,Austria,Tulln An Der Donau,2016,19.37,95.49180328,8736668.0,19.18935185185185
449,European Region,AUT,Austria,Unterbergern,2016,9.69,94.01183971,8736668.0,19.18935185185185
450,European Region,AUT,Austria,Villach,2016,27.45,95.51457195,8736668.0,19.18935185185185
451,European Region,AUT,Austria,Voitsberg,2016,16.18,95.61703097,8736668.0,19.18935185185185
452,European Region,AUT,Austria,Vomp,2016,44.78,95.49180328,8736668.0,19.18935185185185
453,European Region,AUT,Austria,Vösendorf,2016,23.1,95.54872495,8736668.0,19.18935185185185
454,European Region,AUT,Austria,Weiz,2016,22.48,93.47677596,8736668.0,19.18935185185185
455,European Region,AUT,Austria,Wels,2016,23.86,91.96265938,8736668.0,19.18935185185185
456,European Region,AUT,Austria,Wien,2016,24.86,95.0321607475,8736668.0,19.18935185185185
457,European Region,AUT,Austria,Wiener Neudorf,2016,25.63,95.11612022,8736668.0,19.18935185185185
458,European Region,AUT,Austria,Wiener Neustadt,2016,17.18,93.44262295,8736668.0,19.18935185185185
459,European Region,AUT,Austria,Wildon,2016,11.94,93.82969035,8736668.0,19.18935185185185
460,European Region,AUT,Austria,Wolfsberg,2016,27.26,95.65118397,8736668.0,19.18935185185185
461,European Region,AUT,Austria,Wolkersdorf Im Weinviertel,2016,12.43,95.08196721,8736668.0,19.18935185185185
462,European Region,AUT,Austria,Worgl,2016,26.09,95.61703097,8736668.0,19.18935185185185
463,European Region,AUT,Austria,Zell Am See,2016,17.09,95.69672131,8736668.0,19.18935185185185
464,European Region,AUT,Austria,Zeltweg,2016,16.74,94.7859745,8736668.0,19.18935185185185
465,European Region,AUT,Austria,Am Rechen,2017,15.82,95.38812785,8797566.0,19.525576923076922
466,European Region,AUT,Austria,Amstetten,2017,21.11,95.46803653,8797566.0,19.525576923076922
467,European Region,AUT,Austria,Bad Vöslau,2017,11.71,95.50228311,8797566.0,19.525576923076922
468,European Region,AUT,Austria,Biedermannsdorf,2017,26.25,94.38356164,8797566.0,19.525576923076922
469,European Region,AUT,Austria,Bludenz,2017,22.27,95.46803653,8797566.0,19.525576923076922
470,European Region,AUT,Austria,Bratislava,2017,14.32,94.15525114,8797566.0,19.525576923076922
471,European Region,AUT,Austria,Bruck An Der Mur,2017,18.5,95.65068493,8797566.0,19.525576923076922
472,European Region,AUT,Austria,Burgfried,2017,40.19,95.61643836,8797566.0,19.525576923076922
473,European Region,AUT,Austria,Dalaas,2017,24.66,95.35388128,8797566.0,19.525576923076922
474,European Region,AUT,Austria,Deutschlandsberg,2017,13.97,91.87214612,8797566.0,19.525576923076922
475,European Region,AUT,Austria,Donawitz,2017,17.84,95.66210046,8797566.0,19.525576923076922
476,European Region,AUT,Austria,Dornbirn,2017,29.87,95.25114155,8797566.0,19.525576923076922
